kb_id,category,fact_name,arg1,arg2,arg3,start_date,end_date
421,CORE,has_role,pat_370,patient,,2025-01-01,2027-01-01
422,CORE,has_role,pat_371,patient,,2025-01-01,2027-01-01
423,CORE,has_role,pat_372,patient,,2025-01-01,2027-01-01
424,CORE,has_role,pat_373,patient,,2025-01-01,2027-01-01
425,CORE,has_role,pat_374,patient,,2025-01-01,2027-01-01
426,CORE,has_role,pat_375,patient,,2025-01-01,2027-01-01
427,CORE,has_role,pat_376,patient,,2025-01-01,2027-01-01
428,CORE,has_role,pat_377,patient,,2025-01-01,2027-01-01
429,CORE,has_role,pat_378,patient,,2025-01-01,2027-01-01
430,CORE,has_role,pat_379,patient,,2025-01-01,2027-01-01
431,CORE,has_role,pat_380,patient,,2025-01-01,2027-01-01
432,CORE,has_role,pat_381,patient,,2025-01-01,2027-01-01
433,CORE,has_role,pat_382,patient,,2025-01-01,2027-01-01
434,CORE,has_role,pat_383,patient,,2025-01-01,2027-01-01
435,CORE,has_role,pat_384,patient,,2025-01-01,2027-01-01
436,CORE,has_role,pat_385,patient,,2025-01-01,2027-01-01
437,CORE,has_role,pat_386,patient,,2025-01-01,2027-01-01
438,CORE,has_role,pat_387,patient,,2025-01-01,2027-01-01
439,CORE,has_role,pat_388,patient,,2025-01-01,2027-01-01
440,CORE,has_role,pat_389,patient,,2025-01-01,2027-01-01
441,CORE,has_role,pat_390,patient,,2025-01-01,2027-01-01
442,CORE,has_role,pat_391,patient,,2025-01-01,2027-01-01
443,CORE,has_role,pat_392,patient,,2025-01-01,2027-01-01
444,CORE,has_role,pat_393,patient,,2025-01-01,2027-01-01
445,CORE,has_role,pat_394,patient,,2025-01-01,2027-01-01
446,CORE,has_role,pat_395,patient,,2025-01-01,2027-01-01
447,CORE,has_role,pat_396,patient,,2025-01-01,2027-01-01
448,CORE,has_role,pat_397,patient,,2025-01-01,2027-01-01
449,CORE,has_role,pat_398,patient,,2025-01-01,2027-01-01
450,CORE,has_role,pat_399,patient,,2025-01-01,2027-01-01
451,CORE,has_role,pat_400,patient,,2025-01-01,2027-01-01
452,CORE,has_role,pat_401,patient,,2025-01-01,2027-01-01
453,CORE,has_role,pat_402,patient,,2025-01-01,2027-01-01
454,CORE,has_role,pat_403,patient,,2025-01-01,2027-01-01
455,CORE,has_role,pat_404,patient,,2025-01-01,2027-01-01
456,CORE,has_role,pat_405,patient,,2025-01-01,2027-01-01
457,CORE,has_role,pat_406,patient,,2025-01-01,2027-01-01
458,CORE,has_role,pat_407,patient,,2025-01-01,2027-01-01
459,CORE,has_role,pat_408,patient,,2025-01-01,2027-01-01
460,CORE,has_role,pat_409,patient,,2025-01-01,2027-01-01
461,CORE,has_role,pat_410,patient,,2025-01-01,2027-01-01
462,CORE,has_role,pat_411,patient,,2025-01-01,2027-01-01
463,CORE,has_role,pat_412,patient,,2025-01-01,2027-01-01
464,CORE,has_role,pat_413,patient,,2025-01-01,2027-01-01
465,CORE,has_role,pat_414,patient,,2025-01-01,2027-01-01
466,CORE,has_role,pat_415,patient,,2025-01-01,2027-01-01
467,CORE,has_role,pat_416,patient,,2025-01-01,2027-01-01
468,CORE,has_role,pat_417,patient,,2025-01-01,2027-01-01
469,CORE,has_role,pat_418,patient,,2025-01-01,2027-01-01
470,CORE,has_role,pat_419,patient,,2025-01-01,2027-01-01
471,CORE,has_role,pat_420,patient,,2025-01-01,2027-01-01
472,CORE,has_role,pat_421,patient,,2025-01-01,2027-01-01
473,CORE,has_role,pat_422,patient,,2025-01-01,2027-01-01
474,CORE,has_role,pat_423,patient,,2025-01-01,2027-01-01
475,CORE,has_role,pat_424,patient,,2025-01-01,2027-01-01
476,CORE,has_role,pat_425,patient,,2025-01-01,2027-01-01
477,CORE,has_role,pat_426,patient,,2025-01-01,2027-01-01
478,CORE,has_role,pat_427,patient,,2025-01-01,2027-01-01
479,CORE,has_role,pat_428,patient,,2025-01-01,2027-01-01
480,CORE,has_role,pat_429,patient,,2025-01-01,2027-01-01
481,CORE,has_role,pat_430,patient,,2025-01-01,2027-01-01
482,CORE,has_role,pat_431,patient,,2025-01-01,2027-01-01
483,CORE,has_role,pat_432,patient,,2025-01-01,2027-01-01
484,CORE,has_role,pat_433,patient,,2025-01-01,2027-01-01
485,CORE,has_role,pat_434,patient,,2025-01-01,2027-01-01
486,CORE,has_role,pat_435,patient,,2025-01-01,2027-01-01
487,CORE,has_role,pat_436,patient,,2025-01-01,2027-01-01
488,CORE,has_role,pat_437,patient,,2025-01-01,2027-01-01
489,CORE,has_role,pat_438,patient,,2025-01-01,2027-01-01
490,CORE,has_role,pat_439,patient,,2025-01-01,2027-01-01
491,CORE,has_role,pat_440,patient,,2025-01-01,2027-01-01
492,CORE,has_role,pat_441,patient,,2025-01-01,2027-01-01
493,CORE,has_role,pat_442,patient,,2025-01-01,2027-01-01
494,CORE,has_role,pat_443,patient,,2025-01-01,2027-01-01
495,CORE,has_role,pat_444,patient,,2025-01-01,2027-01-01
496,CORE,has_role,pat_445,patient,,2025-01-01,2027-01-01
497,CORE,has_role,pat_446,patient,,2025-01-01,2027-01-01
498,CORE,has_role,pat_447,patient,,2025-01-01,2027-01-01
499,CORE,has_role,pat_448,patient,,2025-01-01,2027-01-01
500,CORE,has_role,pat_449,patient,,2025-01-01,2027-01-01
501,CORE,has_role,pat_450,patient,,2025-01-01,2027-01-01
502,CORE,has_role,pat_451,patient,,2025-01-01,2027-01-01
503,CORE,has_role,pat_452,patient,,2025-01-01,2027-01-01
504,CORE,has_role,pat_453,patient,,2025-01-01,2027-01-01
505,CORE,has_role,pat_454,patient,,2025-01-01,2027-01-01
506,CORE,has_role,pat_455,patient,,2025-01-01,2027-01-01
507,CORE,has_role,pat_456,patient,,2025-01-01,2027-01-01
508,CORE,has_role,pat_457,patient,,2025-01-01,2027-01-01
509,CORE,has_role,pat_458,patient,,2025-01-01,2027-01-01
510,CORE,has_role,pat_459,patient,,2025-01-01,2027-01-01
511,CORE,has_role,pat_460,patient,,2025-01-01,2027-01-01
512,CORE,has_role,pat_461,patient,,2025-01-01,2027-01-01
513,CORE,has_role,pat_462,patient,,2025-01-01,2027-01-01
514,CORE,has_role,pat_463,patient,,2025-01-01,2027-01-01
515,CORE,has_role,pat_464,patient,,2025-01-01,2027-01-01
516,CORE,has_role,pat_465,patient,,2025-01-01,2027-01-01
517,CORE,has_role,pat_466,patient,,2025-01-01,2027-01-01
518,CORE,has_role,pat_467,patient,,2025-01-01,2027-01-01
519,CORE,has_role,pat_468,patient,,2025-01-01,2027-01-01
520,CORE,has_role,pat_469,patient,,2025-01-01,2027-01-01
521,CORE,has_role,pat_470,patient,,2025-01-01,2027-01-01
522,CORE,has_role,pat_471,patient,,2025-01-01,2027-01-01
523,CORE,has_role,pat_472,patient,,2025-01-01,2027-01-01
524,CORE,has_role,pat_473,patient,,2025-01-01,2027-01-01
525,CORE,has_role,pat_474,patient,,2025-01-01,2027-01-01
526,CORE,has_role,pat_475,patient,,2025-01-01,2027-01-01
527,CORE,has_role,pat_476,patient,,2025-01-01,2027-01-01
528,CORE,has_role,pat_477,patient,,2025-01-01,2027-01-01
529,CORE,has_role,pat_478,patient,,2025-01-01,2027-01-01
530,CORE,has_role,pat_479,patient,,2025-01-01,2027-01-01
531,CORE,has_role,pat_480,patient,,2025-01-01,2027-01-01
532,CORE,has_role,pat_481,patient,,2025-01-01,2027-01-01
533,CORE,has_role,pat_482,patient,,2025-01-01,2027-01-01
534,CORE,has_role,pat_483,patient,,2025-01-01,2027-01-01
535,CORE,has_role,pat_484,patient,,2025-01-01,2027-01-01
536,CORE,has_role,pat_485,patient,,2025-01-01,2027-01-01
537,CORE,has_role,pat_486,patient,,2025-01-01,2027-01-01
538,CORE,has_role,pat_487,patient,,2025-01-01,2027-01-01
539,CORE,has_role,pat_488,patient,,2025-01-01,2027-01-01
540,CORE,has_role,pat_489,patient,,2025-01-01,2027-01-01
541,CORE,has_role,pat_490,patient,,2025-01-01,2027-01-01
542,CORE,has_role,pat_491,patient,,2025-01-01,2027-01-01
543,CORE,has_role,pat_492,patient,,2025-01-01,2027-01-01
544,CORE,has_role,pat_493,patient,,2025-01-01,2027-01-01
545,CORE,has_role,pat_494,patient,,2025-01-01,2027-01-01
546,CORE,has_role,pat_495,patient,,2025-01-01,2027-01-01
547,CORE,has_role,pat_496,patient,,2025-01-01,2027-01-01
548,CORE,has_role,pat_497,patient,,2025-01-01,2027-01-01
549,CORE,has_role,pat_498,patient,,2025-01-01,2027-01-01
550,CORE,has_role,pat_499,patient,,2025-01-01,2027-01-01
551,CORE,has_role,pat_500,patient,,2025-01-01,2027-01-01
552,CORE,has_role,pat_501,patient,,2025-01-01,2027-01-01
553,CORE,has_role,pat_502,patient,,2025-01-01,2027-01-01
554,CORE,has_role,pat_503,patient,,2025-01-01,2027-01-01
555,CORE,has_role,pat_504,patient,,2025-01-01,2027-01-01
556,CORE,has_role,pat_505,patient,,2025-01-01,2027-01-01
557,CORE,has_role,pat_506,patient,,2025-01-01,2027-01-01
558,CORE,has_role,pat_507,patient,,2025-01-01,2027-01-01
559,CORE,has_role,pat_508,patient,,2025-01-01,2027-01-01
560,CORE,has_role,pat_509,patient,,2025-01-01,2027-01-01
561,CORE,has_role,pat_510,patient,,2025-01-01,2027-01-01
562,CORE,has_role,pat_511,patient,,2025-01-01,2027-01-01
563,CORE,has_role,pat_512,patient,,2025-01-01,2027-01-01
564,CORE,has_role,pat_513,patient,,2025-01-01,2027-01-01
565,CORE,has_role,pat_514,patient,,2025-01-01,2027-01-01
566,CORE,has_role,pat_515,patient,,2025-01-01,2027-01-01
567,CORE,has_role,pat_516,patient,,2025-01-01,2027-01-01
568,CORE,has_role,pat_517,patient,,2025-01-01,2027-01-01
569,CORE,has_role,pat_518,patient,,2025-01-01,2027-01-01
570,CORE,has_role,pat_519,patient,,2025-01-01,2027-01-01
571,CORE,has_role,pat_520,patient,,2025-01-01,2027-01-01
572,CORE,has_role,pat_521,patient,,2025-01-01,2027-01-01
573,CORE,has_role,pat_522,patient,,2025-01-01,2027-01-01
574,CORE,has_role,pat_523,patient,,2025-01-01,2027-01-01
575,CORE,has_role,pat_524,patient,,2025-01-01,2027-01-01
576,CORE,has_role,pat_525,patient,,2025-01-01,2027-01-01
577,CORE,has_role,pat_526,patient,,2025-01-01,2027-01-01
578,CORE,has_role,pat_527,patient,,2025-01-01,2027-01-01
579,CORE,has_role,pat_528,patient,,2025-01-01,2027-01-01
580,CORE,has_role,pat_529,patient,,2025-01-01,2027-01-01
581,CORE,has_role,pat_530,patient,,2025-01-01,2027-01-01
582,CORE,has_role,pat_531,patient,,2025-01-01,2027-01-01
583,CORE,has_role,pat_532,patient,,2025-01-01,2027-01-01
584,CORE,has_role,pat_533,patient,,2025-01-01,2027-01-01
585,CORE,has_role,pat_534,patient,,2025-01-01,2027-01-01
586,CORE,has_role,pat_535,patient,,2025-01-01,2027-01-01
587,CORE,has_role,pat_536,patient,,2025-01-01,2027-01-01
588,CORE,has_role,pat_537,patient,,2025-01-01,2027-01-01
589,CORE,has_role,pat_538,patient,,2025-01-01,2027-01-01
590,CORE,has_role,pat_539,patient,,2025-01-01,2027-01-01
591,CORE,has_role,pat_540,patient,,2025-01-01,2027-01-01
592,CORE,has_role,pat_541,patient,,2025-01-01,2027-01-01
593,CORE,has_role,pat_542,patient,,2025-01-01,2027-01-01
594,CORE,has_role,pat_543,patient,,2025-01-01,2027-01-01
595,CORE,has_role,pat_544,patient,,2025-01-01,2027-01-01
596,CORE,has_role,pat_545,patient,,2025-01-01,2027-01-01
597,CORE,has_role,pat_546,patient,,2025-01-01,2027-01-01
598,CORE,has_role,pat_547,patient,,2025-01-01,2027-01-01
599,CORE,has_role,pat_548,patient,,2025-01-01,2027-01-01
600,CORE,has_role,pat_549,patient,,2025-01-01,2027-01-01
601,CORE,has_role,pat_550,patient,,2025-01-01,2027-01-01
602,CORE,has_role,pat_551,patient,,2025-01-01,2027-01-01
603,CORE,has_role,pat_552,patient,,2025-01-01,2027-01-01
604,CORE,has_role,pat_553,patient,,2025-01-01,2027-01-01
605,CORE,has_role,pat_554,patient,,2025-01-01,2027-01-01
606,CORE,has_role,pat_555,patient,,2025-01-01,2027-01-01
607,CORE,has_role,pat_556,patient,,2025-01-01,2027-01-01
608,CORE,has_role,pat_557,patient,,2025-01-01,2027-01-01
609,CORE,has_role,pat_558,patient,,2025-01-01,2027-01-01
610,CORE,has_role,pat_559,patient,,2025-01-01,2027-01-01
611,CORE,has_role,pat_560,patient,,2025-01-01,2027-01-01
612,CORE,has_role,pat_561,patient,,2025-01-01,2027-01-01
613,CORE,has_role,pat_562,patient,,2025-01-01,2027-01-01
614,CORE,has_role,pat_563,patient,,2025-01-01,2027-01-01
615,CORE,has_role,pat_564,patient,,2025-01-01,2027-01-01
616,CORE,has_role,pat_565,patient,,2025-01-01,2027-01-01
617,CORE,has_role,pat_566,patient,,2025-01-01,2027-01-01
618,CORE,has_role,pat_567,patient,,2025-01-01,2027-01-01
619,CORE,has_role,pat_568,patient,,2025-01-01,2027-01-01
620,CORE,has_role,pat_569,patient,,2025-01-01,2027-01-01
621,CORE,has_role,pat_570,patient,,2025-01-01,2027-01-01
622,CORE,has_role,pat_571,patient,,2025-01-01,2027-01-01
623,CORE,has_role,pat_572,patient,,2025-01-01,2027-01-01
624,CORE,has_role,pat_573,patient,,2025-01-01,2027-01-01
625,CORE,has_role,pat_574,patient,,2025-01-01,2027-01-01
626,CORE,has_role,pat_575,patient,,2025-01-01,2027-01-01
627,CORE,has_role,pat_576,patient,,2025-01-01,2027-01-01
628,CORE,has_role,pat_577,patient,,2025-01-01,2027-01-01
629,CORE,has_role,pat_578,patient,,2025-01-01,2027-01-01
630,CORE,has_role,pat_579,patient,,2025-01-01,2027-01-01
631,CORE,has_role,pat_580,patient,,2025-01-01,2027-01-01
632,CORE,has_role,pat_581,patient,,2025-01-01,2027-01-01
633,CORE,has_role,pat_582,patient,,2025-01-01,2027-01-01
634,CORE,has_role,pat_583,patient,,2025-01-01,2027-01-01
635,CORE,has_role,pat_584,patient,,2025-01-01,2027-01-01
636,CORE,has_role,pat_585,patient,,2025-01-01,2027-01-01
637,CORE,has_role,pat_586,patient,,2025-01-01,2027-01-01
638,CORE,has_role,pat_587,patient,,2025-01-01,2027-01-01
639,CORE,has_role,pat_588,patient,,2025-01-01,2027-01-01
640,CORE,has_role,pat_589,patient,,2025-01-01,2027-01-01
641,CORE,has_role,pat_590,patient,,2025-01-01,2027-01-01
642,CORE,has_role,pat_591,patient,,2025-01-01,2027-01-01
643,CORE,has_role,pat_592,patient,,2025-01-01,2027-01-01
644,CORE,has_role,pat_593,patient,,2025-01-01,2027-01-01
645,CORE,has_role,pat_594,patient,,2025-01-01,2027-01-01
646,CORE,has_role,pat_595,patient,,2025-01-01,2027-01-01
647,CORE,has_role,pat_596,patient,,2025-01-01,2027-01-01
648,CORE,has_role,pat_597,patient,,2025-01-01,2027-01-01
649,CORE,has_role,pat_598,patient,,2025-01-01,2027-01-01
650,CORE,has_role,pat_599,patient,,2025-01-01,2027-01-01
651,CORE,has_role,pat_600,patient,,2025-01-01,2027-01-01
652,CORE,has_role,pat_601,patient,,2025-01-01,2027-01-01
653,CORE,has_role,pat_602,patient,,2025-01-01,2027-01-01
654,CORE,has_role,pat_603,patient,,2025-01-01,2027-01-01
655,CORE,has_role,pat_604,patient,,2025-01-01,2027-01-01
656,CORE,has_role,pat_605,patient,,2025-01-01,2027-01-01
657,CORE,has_role,pat_606,patient,,2025-01-01,2027-01-01
658,CORE,has_role,pat_607,patient,,2025-01-01,2027-01-01
659,CORE,has_role,pat_608,patient,,2025-01-01,2027-01-01
660,CORE,has_role,pat_609,patient,,2025-01-01,2027-01-01
661,CORE,has_role,pat_610,patient,,2025-01-01,2027-01-01
662,CORE,has_role,pat_611,patient,,2025-01-01,2027-01-01
663,CORE,has_role,pat_612,patient,,2025-01-01,2027-01-01
664,CORE,has_role,pat_613,patient,,2025-01-01,2027-01-01
665,CORE,has_role,pat_614,patient,,2025-01-01,2027-01-01
666,CORE,has_role,pat_615,patient,,2025-01-01,2027-01-01
667,CORE,has_role,pat_616,patient,,2025-01-01,2027-01-01
668,CORE,has_role,pat_617,patient,,2025-01-01,2027-01-01
669,CORE,has_role,pat_618,patient,,2025-01-01,2027-01-01
670,CORE,has_role,pat_619,patient,,2025-01-01,2027-01-01
671,CORE,has_role,pat_620,patient,,2025-01-01,2027-01-01
672,CORE,has_role,pat_621,patient,,2025-01-01,2027-01-01
673,CORE,has_role,pat_622,patient,,2025-01-01,2027-01-01
674,CORE,has_role,pat_623,patient,,2025-01-01,2027-01-01
675,CORE,has_role,pat_624,patient,,2025-01-01,2027-01-01
676,CORE,has_role,pat_625,patient,,2025-01-01,2027-01-01
677,CORE,has_role,pat_626,patient,,2025-01-01,2027-01-01
678,CORE,has_role,pat_627,patient,,2025-01-01,2027-01-01
679,CORE,has_role,pat_628,patient,,2025-01-01,2027-01-01
680,CORE,has_role,pat_629,patient,,2025-01-01,2027-01-01
681,CORE,has_role,pat_630,patient,,2025-01-01,2027-01-01
682,CORE,has_role,pat_631,patient,,2025-01-01,2027-01-01
683,CORE,has_role,pat_632,patient,,2025-01-01,2027-01-01
684,CORE,has_role,pat_633,patient,,2025-01-01,2027-01-01
685,CORE,has_role,pat_634,patient,,2025-01-01,2027-01-01
686,CORE,has_role,pat_635,patient,,2025-01-01,2027-01-01
687,CORE,has_role,pat_636,patient,,2025-01-01,2027-01-01
688,CORE,has_role,pat_637,patient,,2025-01-01,2027-01-01
689,CORE,has_role,pat_638,patient,,2025-01-01,2027-01-01
690,CORE,has_role,pat_639,patient,,2025-01-01,2027-01-01
691,CORE,has_role,pat_640,patient,,2025-01-01,2027-01-01
692,CORE,has_role,pat_641,patient,,2025-01-01,2027-01-01
693,CORE,has_role,pat_642,patient,,2025-01-01,2027-01-01
694,CORE,has_role,pat_643,patient,,2025-01-01,2027-01-01
695,CORE,has_role,pat_644,patient,,2025-01-01,2027-01-01
696,CORE,has_role,pat_645,patient,,2025-01-01,2027-01-01
697,CORE,has_role,pat_646,patient,,2025-01-01,2027-01-01
698,CORE,has_role,pat_647,patient,,2025-01-01,2027-01-01
699,CORE,has_role,pat_648,patient,,2025-01-01,2027-01-01
700,CORE,has_role,pat_649,patient,,2025-01-01,2027-01-01
701,CORE,has_role,pat_650,patient,,2025-01-01,2027-01-01
702,CORE,has_role,pat_651,patient,,2025-01-01,2027-01-01
703,CORE,has_role,pat_652,patient,,2025-01-01,2027-01-01
704,CORE,has_role,pat_653,patient,,2025-01-01,2027-01-01
705,CORE,has_role,pat_654,patient,,2025-01-01,2027-01-01
706,CORE,has_role,pat_655,patient,,2025-01-01,2027-01-01
707,CORE,has_role,pat_656,patient,,2025-01-01,2027-01-01
708,CORE,has_role,pat_657,patient,,2025-01-01,2027-01-01
709,CORE,has_role,pat_658,patient,,2025-01-01,2027-01-01
710,CORE,has_role,pat_659,patient,,2025-01-01,2027-01-01
711,CORE,has_role,pat_660,patient,,2025-01-01,2027-01-01
712,CORE,has_role,pat_661,patient,,2025-01-01,2027-01-01
713,CORE,has_role,pat_662,patient,,2025-01-01,2027-01-01
714,CORE,has_role,pat_663,patient,,2025-01-01,2027-01-01
715,CORE,has_role,pat_664,patient,,2025-01-01,2027-01-01
716,CORE,has_role,pat_665,patient,,2025-01-01,2027-01-01
717,CORE,has_role,pat_666,patient,,2025-01-01,2027-01-01
718,CORE,has_role,pat_667,patient,,2025-01-01,2027-01-01
719,CORE,has_role,pat_668,patient,,2025-01-01,2027-01-01
720,CORE,has_role,pat_669,patient,,2025-01-01,2027-01-01
721,CORE,has_role,pat_670,patient,,2025-01-01,2027-01-01
722,CORE,has_role,pat_671,patient,,2025-01-01,2027-01-01
723,CORE,has_role,pat_672,patient,,2025-01-01,2027-01-01
724,CORE,has_role,pat_673,patient,,2025-01-01,2027-01-01
725,CORE,has_role,pat_674,patient,,2025-01-01,2027-01-01
726,CORE,has_role,pat_675,patient,,2025-01-01,2027-01-01
727,CORE,has_role,pat_676,patient,,2025-01-01,2027-01-01
728,CORE,has_role,pat_677,patient,,2025-01-01,2027-01-01
729,CORE,has_role,pat_678,patient,,2025-01-01,2027-01-01
730,CORE,has_role,pat_679,patient,,2025-01-01,2027-01-01
731,CORE,has_role,pat_680,patient,,2025-01-01,2027-01-01
732,CORE,has_role,pat_681,patient,,2025-01-01,2027-01-01
733,CORE,has_role,pat_682,patient,,2025-01-01,2027-01-01
734,CORE,has_role,pat_683,patient,,2025-01-01,2027-01-01
735,CORE,has_role,pat_684,patient,,2025-01-01,2027-01-01
736,CORE,has_role,pat_685,patient,,2025-01-01,2027-01-01
737,CORE,has_role,pat_686,patient,,2025-01-01,2027-01-01
738,CORE,has_role,pat_687,patient,,2025-01-01,2027-01-01
739,CORE,has_role,pat_688,patient,,2025-01-01,2027-01-01
740,CORE,has_role,pat_689,patient,,2025-01-01,2027-01-01
741,CORE,has_role,pat_690,patient,,2025-01-01,2027-01-01
742,CORE,has_role,pat_691,patient,,2025-01-01,2027-01-01
743,CORE,has_role,pat_692,patient,,2025-01-01,2027-01-01
744,CORE,has_role,pat_693,patient,,2025-01-01,2027-01-01
745,CORE,has_role,pat_694,patient,,2025-01-01,2027-01-01
746,CORE,has_role,pat_695,patient,,2025-01-01,2027-01-01
747,CORE,has_role,pat_696,patient,,2025-01-01,2027-01-01
748,CORE,has_role,pat_697,patient,,2025-01-01,2027-01-01
749,CORE,has_role,pat_698,patient,,2025-01-01,2027-01-01
750,CORE,has_role,pat_699,patient,,2025-01-01,2027-01-01
751,CORE,has_role,pat_700,patient,,2025-01-01,2027-01-01
752,CORE,has_role,pat_701,patient,,2025-01-01,2027-01-01
753,CORE,has_role,pat_702,patient,,2025-01-01,2027-01-01
754,CORE,has_role,pat_703,patient,,2025-01-01,2027-01-01
755,CORE,has_role,pat_704,patient,,2025-01-01,2027-01-01
756,CORE,has_role,pat_705,patient,,2025-01-01,2027-01-01
757,CORE,has_role,pat_706,patient,,2025-01-01,2027-01-01
758,CORE,has_role,pat_707,patient,,2025-01-01,2027-01-01
759,CORE,has_role,pat_708,patient,,2025-01-01,2027-01-01
760,CORE,has_role,pat_709,patient,,2025-01-01,2027-01-01
761,CORE,has_role,pat_710,patient,,2025-01-01,2027-01-01
762,CORE,has_role,pat_711,patient,,2025-01-01,2027-01-01
763,CORE,has_role,pat_712,patient,,2025-01-01,2027-01-01
764,CORE,has_role,pat_713,patient,,2025-01-01,2027-01-01
765,CORE,has_role,pat_714,patient,,2025-01-01,2027-01-01
766,CORE,has_role,pat_715,patient,,2025-01-01,2027-01-01
767,CORE,has_role,pat_716,patient,,2025-01-01,2027-01-01
768,CORE,has_role,pat_717,patient,,2025-01-01,2027-01-01
769,CORE,has_role,pat_718,patient,,2025-01-01,2027-01-01
770,CORE,has_role,pat_719,patient,,2025-01-01,2027-01-01
771,CORE,has_role,pat_720,patient,,2025-01-01,2027-01-01
772,CORE,has_role,pat_721,patient,,2025-01-01,2027-01-01
773,CORE,has_role,pat_722,patient,,2025-01-01,2027-01-01
774,CORE,has_role,pat_723,patient,,2025-01-01,2027-01-01
775,CORE,has_role,pat_724,patient,,2025-01-01,2027-01-01
776,CORE,has_role,pat_725,patient,,2025-01-01,2027-01-01
777,CORE,has_role,pat_726,patient,,2025-01-01,2027-01-01
778,CORE,has_role,pat_727,patient,,2025-01-01,2027-01-01
779,CORE,has_role,pat_728,patient,,2025-01-01,2027-01-01
780,CORE,has_role,pat_729,patient,,2025-01-01,2027-01-01
781,CORE,has_role,pat_730,patient,,2025-01-01,2027-01-01
782,CORE,has_role,pat_731,patient,,2025-01-01,2027-01-01
783,CORE,has_role,pat_732,patient,,2025-01-01,2027-01-01
784,CORE,has_role,pat_733,patient,,2025-01-01,2027-01-01
785,CORE,has_role,pat_734,patient,,2025-01-01,2027-01-01
786,CORE,has_role,pat_735,patient,,2025-01-01,2027-01-01
787,CORE,has_role,pat_736,patient,,2025-01-01,2027-01-01
788,CORE,has_role,pat_737,patient,,2025-01-01,2027-01-01
789,CORE,has_role,pat_738,patient,,2025-01-01,2027-01-01
790,CORE,has_role,pat_739,patient,,2025-01-01,2027-01-01
791,CORE,has_role,pat_740,patient,,2025-01-01,2027-01-01
792,CORE,has_role,pat_741,patient,,2025-01-01,2027-01-01
793,CORE,has_role,pat_742,patient,,2025-01-01,2027-01-01
794,CORE,has_role,pat_743,patient,,2025-01-01,2027-01-01
795,CORE,has_role,pat_744,patient,,2025-01-01,2027-01-01
